-0.36567;-0.36520;-0.36474;-0.36428;-0.36382;-0.36336;-0.36290;-0.36245;-0.36199;-0.36153;-0.36108;-0.36062;-0.36017;-0.35971;-0.35926;-0.35881;-0.35836;-0.35791;-0.35746;-0.35701;-0.35656;-0.35611;-0.35566;-0.35522;-0.35477;-0.35433;-0.35388;-0.35344;-0.35300;-0.35256;-0.35211;-0.35167;-0.35123;-0.35079;-0.35036;-0.34992;-0.34948;-0.34905;-0.34861;-0.34817;-0.34774;-0.34731;-0.34687;-0.34644;-0.34601;-0.34558;-0.34515;-0.34472;-0.34429;-0.34386;-0.34344;-0.34301;-0.34258;-0.34216;-0.34173;-0.34131;-0.34089;-0.34046;-0.34004;-0.33962;-0.33920;-0.33878;-0.33836;-0.33794;-0.33752;-0.33711;-0.33669;-0.33627;-0.33586;-0.33544;-0.33503;-0.33462;-0.33420;-0.33379;-0.33338;-0.33297;-0.33256;-0.33215;-0.33174;-0.33133;-0.33093;-0.33052;-0.33011;-0.32971;-0.32930;-0.32890;-0.32850;-0.32809;-0.32769;-0.32729;-0.32689;-0.32649;-0.32609;-0.32569;-0.32529;-0.32489;-0.32450;-0.32410;-0.32370
-0.42576;-0.42529;-0.42482;-0.42434;-0.42387;-0.42340;-0.42293;-0.42246;-0.42199;-0.42152;-0.42105;-0.42058;-0.42011;-0.41965;-0.41918;-0.41872;-0.41825;-0.41779;-0.41732;-0.41686;-0.41640;-0.41594;-0.41548;-0.41502;-0.41456;-0.41410;-0.41364;-0.41319;-0.41273;-0.41227;-0.41182;-0.41136;-0.41091;-0.41046;-0.41001;-0.40955;-0.40910;-0.40865;-0.40820;-0.40775;-0.40730;-0.40686;-0.40641;-0.40596;-0.40552;-0.40507;-0.40463;-0.40418;-0.40374;-0.40330;-0.40285;-0.40241;-0.40197;-0.40153;-0.40109;-0.40065;-0.40021;-0.39978;-0.39934;-0.39890;-0.39847;-0.39803;-0.39760;-0.39716;-0.39673;-0.39630;-0.39586;-0.39543;-0.39500;-0.39457;-0.39414;-0.39371;-0.39328;-0.39286;-0.39243;-0.39200;-0.39158;-0.39115;-0.39073;-0.39030;-0.38988;-0.38946;-0.38903;-0.38861;-0.38819;-0.38777;-0.38735;-0.38693;-0.38651;-0.38609;-0.38568;-0.38526;-0.38484;-0.38443;-0.38401;-0.38360;-0.38318;-0.38277;-0.38236
-0.47629;-0.47582;-0.47534;-0.47487;-0.47440;-0.47393;-0.47346;-0.47299;-0.47252;-0.47205;-0.47159;-0.47112;-0.47065;-0.47019;-0.46972;-0.46926;-0.46879;-0.46833;-0.46787;-0.46740;-0.46694;-0.46648;-0.46602;-0.46556;-0.46510;-0.46464;-0.46418;-0.46373;-0.46327;-0.46281;-0.46236;-0.46190;-0.46145;-0.46099;-0.46054;-0.46009;-0.45964;-0.45918;-0.45873;-0.45828;-0.45783;-0.45738;-0.45694;-0.45649;-0.45604;-0.45559;-0.45515;-0.45470;-0.45426;-0.45381;-0.45337;-0.45292;-0.45248;-0.45204;-0.45160;-0.45115;-0.45071;-0.45027;-0.44983;-0.44939;-0.44896;-0.44852;-0.44808;-0.44764;-0.44721;-0.44677;-0.44634;-0.44590;-0.44547;-0.44503;-0.44460;-0.44417;-0.44374;-0.44331;-0.44288;-0.44245;-0.44202;-0.44159;-0.44116;-0.44073;-0.44030;-0.43988;-0.43945;-0.43902;-0.43860;-0.43817;-0.43775;-0.43733;-0.43690;-0.43648;-0.43606;-0.43564;-0.43522;-0.43480;-0.43438;-0.43396;-0.43354;-0.43312;-0.43270
-0.51727;-0.51681;-0.51635;-0.51590;-0.51544;-0.51498;-0.51452;-0.51407;-0.51361;-0.51316;-0.51270;-0.51225;-0.51179;-0.51134;-0.51089;-0.51044;-0.50999;-0.50953;-0.50908;-0.50863;-0.50818;-0.50774;-0.50729;-0.50684;-0.50639;-0.50594;-0.50550;-0.50505;-0.50461;-0.50416;-0.50372;-0.50327;-0.50283;-0.50239;-0.50194;-0.50150;-0.50106;-0.50062;-0.50018;-0.49974;-0.49930;-0.49886;-0.49842;-0.49798;-0.49755;-0.49711;-0.49667;-0.49624;-0.49580;-0.49537;-0.49493;-0.49450;-0.49406;-0.49363;-0.49320;-0.49277;-0.49233;-0.49190;-0.49147;-0.49104;-0.49061;-0.49018;-0.48975;-0.48933;-0.48890;-0.48847;-0.48804;-0.48762;-0.48719;-0.48677;-0.48634;-0.48592;-0.48549;-0.48507;-0.48464;-0.48422;-0.48380;-0.48338;-0.48296;-0.48254;-0.48212;-0.48170;-0.48128;-0.48086;-0.48044;-0.48002;-0.47960;-0.47919;-0.47877;-0.47835;-0.47794;-0.47752;-0.47711;-0.47669;-0.47628;-0.47587;-0.47545;-0.47504;-0.47463
-0.54899;-0.54855;-0.54812;-0.54769;-0.54725;-0.54682;-0.54639;-0.54595;-0.54552;-0.54509;-0.54466;-0.54423;-0.54380;-0.54337;-0.54294;-0.54251;-0.54208;-0.54165;-0.54122;-0.54080;-0.54037;-0.53994;-0.53952;-0.53909;-0.53866;-0.53824;-0.53781;-0.53739;-0.53697;-0.53654;-0.53612;-0.53570;-0.53527;-0.53485;-0.53443;-0.53401;-0.53359;-0.53317;-0.53275;-0.53233;-0.53191;-0.53149;-0.53107;-0.53065;-0.53024;-0.52982;-0.52940;-0.52899;-0.52857;-0.52815;-0.52774;-0.52732;-0.52691;-0.52649;-0.52608;-0.52567;-0.52525;-0.52484;-0.52443;-0.52402;-0.52361;-0.52320;-0.52278;-0.52237;-0.52196;-0.52155;-0.52115;-0.52074;-0.52033;-0.51992;-0.51951;-0.51911;-0.51870;-0.51829;-0.51789;-0.51748;-0.51707;-0.51667;-0.51626;-0.51586;-0.51546;-0.51505;-0.51465;-0.51425;-0.51384;-0.51344;-0.51304;-0.51264;-0.51224;-0.51184;-0.51144;-0.51104;-0.51064;-0.51024;-0.50984;-0.50944;-0.50905;-0.50865;-0.50825
-0.57193;-0.57153;-0.57113;-0.57073;-0.57033;-0.56992;-0.56952;-0.56912;-0.56872;-0.56832;-0.56792;-0.56752;-0.56712;-0.56673;-0.56633;-0.56593;-0.56553;-0.56513;-0.56474;-0.56434;-0.56394;-0.56355;-0.56315;-0.56275;-0.56236;-0.56196;-0.56157;-0.56117;-0.56078;-0.56038;-0.55999;-0.55960;-0.55920;-0.55881;-0.55842;-0.55803;-0.55763;-0.55724;-0.55685;-0.55646;-0.55607;-0.55568;-0.55529;-0.55490;-0.55451;-0.55412;-0.55373;-0.55334;-0.55295;-0.55256;-0.55217;-0.55178;-0.55140;-0.55101;-0.55062;-0.55024;-0.54985;-0.54946;-0.54908;-0.54869;-0.54831;-0.54792;-0.54754;-0.54715;-0.54677;-0.54638;-0.54600;-0.54562;-0.54523;-0.54485;-0.54447;-0.54408;-0.54370;-0.54332;-0.54294;-0.54256;-0.54218;-0.54180;-0.54142;-0.54104;-0.54066;-0.54028;-0.53990;-0.53952;-0.53914;-0.53876;-0.53838;-0.53800;-0.53763;-0.53725;-0.53687;-0.53650;-0.53612;-0.53574;-0.53537;-0.53499;-0.53462;-0.53424;-0.53387
-0.58676;-0.58639;-0.58603;-0.58567;-0.58530;-0.58494;-0.58458;-0.58421;-0.58385;-0.58349;-0.58313;-0.58276;-0.58240;-0.58204;-0.58168;-0.58132;-0.58096;-0.58060;-0.58023;-0.57987;-0.57951;-0.57915;-0.57879;-0.57843;-0.57807;-0.57771;-0.57735;-0.57699;-0.57663;-0.57628;-0.57592;-0.57556;-0.57520;-0.57484;-0.57448;-0.57412;-0.57377;-0.57341;-0.57305;-0.57269;-0.57234;-0.57198;-0.57162;-0.57127;-0.57091;-0.57055;-0.57020;-0.56984;-0.56949;-0.56913;-0.56877;-0.56842;-0.56806;-0.56771;-0.56735;-0.56700;-0.56665;-0.56629;-0.56594;-0.56558;-0.56523;-0.56488;-0.56452;-0.56417;-0.56382;-0.56346;-0.56311;-0.56276;-0.56241;-0.56205;-0.56170;-0.56135;-0.56100;-0.56065;-0.56030;-0.55995;-0.55959;-0.55924;-0.55889;-0.55854;-0.55819;-0.55784;-0.55749;-0.55714;-0.55679;-0.55644;-0.55609;-0.55575;-0.55540;-0.55505;-0.55470;-0.55435;-0.55400;-0.55366;-0.55331;-0.55296;-0.55261;-0.55227;-0.55192
-0.59424;-0.59391;-0.59359;-0.59327;-0.59295;-0.59263;-0.59230;-0.59198;-0.59166;-0.59134;-0.59102;-0.59070;-0.59038;-0.59005;-0.58973;-0.58941;-0.58909;-0.58877;-0.58845;-0.58813;-0.58781;-0.58749;-0.58716;-0.58684;-0.58652;-0.58620;-0.58588;-0.58556;-0.58524;-0.58492;-0.58460;-0.58428;-0.58396;-0.58364;-0.58332;-0.58300;-0.58268;-0.58236;-0.58204;-0.58172;-0.58140;-0.58108;-0.58076;-0.58044;-0.58012;-0.57980;-0.57948;-0.57916;-0.57884;-0.57852;-0.57821;-0.57789;-0.57757;-0.57725;-0.57693;-0.57661;-0.57629;-0.57597;-0.57565;-0.57534;-0.57502;-0.57470;-0.57438;-0.57406;-0.57374;-0.57343;-0.57311;-0.57279;-0.57247;-0.57215;-0.57184;-0.57152;-0.57120;-0.57088;-0.57057;-0.57025;-0.56993;-0.56961;-0.56930;-0.56898;-0.56866;-0.56834;-0.56803;-0.56771;-0.56739;-0.56708;-0.56676;-0.56644;-0.56613;-0.56581;-0.56550;-0.56518;-0.56486;-0.56455;-0.56423;-0.56391;-0.56360;-0.56328;-0.56297
-0.59521;-0.59493;-0.59465;-0.59437;-0.59410;-0.59382;-0.59354;-0.59326;-0.59298;-0.59270;-0.59242;-0.59214;-0.59186;-0.59158;-0.59130;-0.59102;-0.59074;-0.59046;-0.59018;-0.58990;-0.58962;-0.58934;-0.58906;-0.58878;-0.58850;-0.58822;-0.58794;-0.58766;-0.58738;-0.58709;-0.58681;-0.58653;-0.58625;-0.58597;-0.58569;-0.58541;-0.58513;-0.58485;-0.58457;-0.58429;-0.58400;-0.58372;-0.58344;-0.58316;-0.58288;-0.58260;-0.58232;-0.58204;-0.58175;-0.58147;-0.58119;-0.58091;-0.58063;-0.58035;-0.58006;-0.57978;-0.57950;-0.57922;-0.57894;-0.57866;-0.57837;-0.57809;-0.57781;-0.57753;-0.57725;-0.57696;-0.57668;-0.57640;-0.57612;-0.57583;-0.57555;-0.57527;-0.57499;-0.57471;-0.57442;-0.57414;-0.57386;-0.57358;-0.57329;-0.57301;-0.57273;-0.57245;-0.57216;-0.57188;-0.57160;-0.57132;-0.57103;-0.57075;-0.57047;-0.57019;-0.56990;-0.56962;-0.56934;-0.56906;-0.56877;-0.56849;-0.56821;-0.56792;-0.56764
-0.59055;-0.59031;-0.59007;-0.58984;-0.58960;-0.58936;-0.58912;-0.58888;-0.58864;-0.58841;-0.58817;-0.58793;-0.58769;-0.58745;-0.58721;-0.58697;-0.58673;-0.58649;-0.58625;-0.58601;-0.58577;-0.58553;-0.58529;-0.58505;-0.58480;-0.58456;-0.58432;-0.58408;-0.58384;-0.58360;-0.58336;-0.58311;-0.58287;-0.58263;-0.58239;-0.58214;-0.58190;-0.58166;-0.58141;-0.58117;-0.58093;-0.58068;-0.58044;-0.58020;-0.57995;-0.57971;-0.57947;-0.57922;-0.57898;-0.57873;-0.57849;-0.57824;-0.57800;-0.57775;-0.57751;-0.57726;-0.57702;-0.57677;-0.57653;-0.57628;-0.57603;-0.57579;-0.57554;-0.57529;-0.57505;-0.57480;-0.57455;-0.57431;-0.57406;-0.57381;-0.57357;-0.57332;-0.57307;-0.57282;-0.57258;-0.57233;-0.57208;-0.57183;-0.57159;-0.57134;-0.57109;-0.57084;-0.57059;-0.57034;-0.57009;-0.56985;-0.56960;-0.56935;-0.56910;-0.56885;-0.56860;-0.56835;-0.56810;-0.56785;-0.56760;-0.56735;-0.56710;-0.56685;-0.56660
-0.58108;-0.58088;-0.58069;-0.58049;-0.58029;-0.58009;-0.57988;-0.57968;-0.57948;-0.57928;-0.57908;-0.57888;-0.57868;-0.57847;-0.57827;-0.57807;-0.57787;-0.57766;-0.57746;-0.57726;-0.57705;-0.57685;-0.57665;-0.57644;-0.57624;-0.57603;-0.57583;-0.57562;-0.57541;-0.57521;-0.57500;-0.57480;-0.57459;-0.57438;-0.57418;-0.57397;-0.57376;-0.57355;-0.57335;-0.57314;-0.57293;-0.57272;-0.57251;-0.57230;-0.57209;-0.57188;-0.57168;-0.57147;-0.57126;-0.57105;-0.57083;-0.57062;-0.57041;-0.57020;-0.56999;-0.56978;-0.56957;-0.56936;-0.56914;-0.56893;-0.56872;-0.56851;-0.56829;-0.56808;-0.56787;-0.56765;-0.56744;-0.56723;-0.56701;-0.56680;-0.56658;-0.56637;-0.56615;-0.56594;-0.56572;-0.56551;-0.56529;-0.56508;-0.56486;-0.56464;-0.56443;-0.56421;-0.56400;-0.56378;-0.56356;-0.56334;-0.56313;-0.56291;-0.56269;-0.56247;-0.56226;-0.56204;-0.56182;-0.56160;-0.56138;-0.56116;-0.56094;-0.56072;-0.56050
-0.56759;-0.56742;-0.56726;-0.56709;-0.56692;-0.56676;-0.56659;-0.56642;-0.56625;-0.56608;-0.56592;-0.56575;-0.56558;-0.56541;-0.56524;-0.56507;-0.56490;-0.56473;-0.56455;-0.56438;-0.56421;-0.56404;-0.56387;-0.56369;-0.56352;-0.56335;-0.56317;-0.56300;-0.56283;-0.56265;-0.56248;-0.56230;-0.56213;-0.56195;-0.56177;-0.56160;-0.56142;-0.56125;-0.56107;-0.56089;-0.56071;-0.56054;-0.56036;-0.56018;-0.56000;-0.55982;-0.55964;-0.55946;-0.55928;-0.55910;-0.55892;-0.55874;-0.55856;-0.55838;-0.55820;-0.55802;-0.55783;-0.55765;-0.55747;-0.55729;-0.55710;-0.55692;-0.55674;-0.55655;-0.55637;-0.55618;-0.55600;-0.55582;-0.55563;-0.55544;-0.55526;-0.55507;-0.55489;-0.55470;-0.55451;-0.55433;-0.55414;-0.55395;-0.55377;-0.55358;-0.55339;-0.55320;-0.55301;-0.55282;-0.55263;-0.55245;-0.55226;-0.55207;-0.55188;-0.55169;-0.55150;-0.55130;-0.55111;-0.55092;-0.55073;-0.55054;-0.55035;-0.55016;-0.54996
-0.55073;-0.55060;-0.55046;-0.55032;-0.55018;-0.55004;-0.54989;-0.54975;-0.54961;-0.54947;-0.54933;-0.54918;-0.54904;-0.54890;-0.54875;-0.54861;-0.54847;-0.54832;-0.54818;-0.54803;-0.54788;-0.54774;-0.54759;-0.54745;-0.54730;-0.54715;-0.54700;-0.54685;-0.54671;-0.54656;-0.54641;-0.54626;-0.54611;-0.54596;-0.54581;-0.54566;-0.54551;-0.54535;-0.54520;-0.54505;-0.54490;-0.54474;-0.54459;-0.54444;-0.54428;-0.54413;-0.54398;-0.54382;-0.54367;-0.54351;-0.54335;-0.54320;-0.54304;-0.54288;-0.54273;-0.54257;-0.54241;-0.54226;-0.54210;-0.54194;-0.54178;-0.54162;-0.54146;-0.54130;-0.54114;-0.54098;-0.54082;-0.54066;-0.54050;-0.54034;-0.54017;-0.54001;-0.53985;-0.53969;-0.53952;-0.53936;-0.53920;-0.53903;-0.53887;-0.53870;-0.53854;-0.53837;-0.53821;-0.53804;-0.53788;-0.53771;-0.53755;-0.53738;-0.53721;-0.53704;-0.53688;-0.53671;-0.53654;-0.53637;-0.53620;-0.53603;-0.53587;-0.53570;-0.53553
-0.53106;-0.53094;-0.53082;-0.53070;-0.53058;-0.53046;-0.53034;-0.53022;-0.53009;-0.52997;-0.52985;-0.52972;-0.52960;-0.52948;-0.52935;-0.52923;-0.52910;-0.52898;-0.52885;-0.52872;-0.52860;-0.52847;-0.52834;-0.52821;-0.52809;-0.52796;-0.52783;-0.52770;-0.52757;-0.52744;-0.52731;-0.52718;-0.52705;-0.52692;-0.52678;-0.52665;-0.52652;-0.52639;-0.52625;-0.52612;-0.52598;-0.52585;-0.52572;-0.52558;-0.52545;-0.52531;-0.52517;-0.52504;-0.52490;-0.52476;-0.52463;-0.52449;-0.52435;-0.52421;-0.52407;-0.52393;-0.52379;-0.52365;-0.52351;-0.52337;-0.52323;-0.52309;-0.52295;-0.52281;-0.52267;-0.52252;-0.52238;-0.52224;-0.52209;-0.52195;-0.52181;-0.52166;-0.52152;-0.52137;-0.52123;-0.52108;-0.52094;-0.52079;-0.52064;-0.52050;-0.52035;-0.52020;-0.52005;-0.51991;-0.51976;-0.51961;-0.51946;-0.51931;-0.51916;-0.51901;-0.51886;-0.51871;-0.51856;-0.51841;-0.51826;-0.51810;-0.51795;-0.51780;-0.51765
-0.50896;-0.50886;-0.50875;-0.50864;-0.50853;-0.50842;-0.50831;-0.50820;-0.50809;-0.50798;-0.50787;-0.50776;-0.50764;-0.50753;-0.50742;-0.50730;-0.50719;-0.50708;-0.50696;-0.50685;-0.50673;-0.50662;-0.50650;-0.50638;-0.50627;-0.50615;-0.50603;-0.50591;-0.50580;-0.50568;-0.50556;-0.50544;-0.50532;-0.50520;-0.50508;-0.50496;-0.50484;-0.50472;-0.50460;-0.50447;-0.50435;-0.50423;-0.50410;-0.50398;-0.50386;-0.50373;-0.50361;-0.50348;-0.50336;-0.50323;-0.50311;-0.50298;-0.50285;-0.50273;-0.50260;-0.50247;-0.50234;-0.50221;-0.50209;-0.50196;-0.50183;-0.50170;-0.50157;-0.50144;-0.50131;-0.50118;-0.50104;-0.50091;-0.50078;-0.50065;-0.50052;-0.50038;-0.50025;-0.50012;-0.49998;-0.49985;-0.49971;-0.49958;-0.49944;-0.49931;-0.49917;-0.49904;-0.49890;-0.49876;-0.49862;-0.49849;-0.49835;-0.49821;-0.49807;-0.49793;-0.49780;-0.49766;-0.49752;-0.49738;-0.49724;-0.49710;-0.49695;-0.49681;-0.49667
-0.48468;-0.48457;-0.48447;-0.48436;-0.48426;-0.48415;-0.48405;-0.48394;-0.48383;-0.48373;-0.48362;-0.48351;-0.48340;-0.48329;-0.48318;-0.48307;-0.48297;-0.48286;-0.48274;-0.48263;-0.48252;-0.48241;-0.48230;-0.48219;-0.48207;-0.48196;-0.48185;-0.48173;-0.48162;-0.48151;-0.48139;-0.48128;-0.48116;-0.48105;-0.48093;-0.48081;-0.48070;-0.48058;-0.48046;-0.48034;-0.48023;-0.48011;-0.47999;-0.47987;-0.47975;-0.47963;-0.47951;-0.47939;-0.47927;-0.47915;-0.47903;-0.47890;-0.47878;-0.47866;-0.47854;-0.47841;-0.47829;-0.47817;-0.47804;-0.47792;-0.47779;-0.47767;-0.47754;-0.47742;-0.47729;-0.47717;-0.47704;-0.47691;-0.47679;-0.47666;-0.47653;-0.47640;-0.47627;-0.47614;-0.47602;-0.47589;-0.47576;-0.47563;-0.47550;-0.47536;-0.47523;-0.47510;-0.47497;-0.47484;-0.47471;-0.47457;-0.47444;-0.47431;-0.47418;-0.47404;-0.47391;-0.47377;-0.47364;-0.47350;-0.47337;-0.47323;-0.47310;-0.47296;-0.47283
-0.45828;-0.45817;-0.45806;-0.45795;-0.45784;-0.45773;-0.45762;-0.45751;-0.45740;-0.45729;-0.45718;-0.45707;-0.45696;-0.45685;-0.45673;-0.45662;-0.45651;-0.45639;-0.45628;-0.45617;-0.45605;-0.45594;-0.45582;-0.45571;-0.45559;-0.45548;-0.45536;-0.45524;-0.45513;-0.45501;-0.45489;-0.45477;-0.45466;-0.45454;-0.45442;-0.45430;-0.45418;-0.45406;-0.45394;-0.45382;-0.45370;-0.45358;-0.45346;-0.45334;-0.45322;-0.45309;-0.45297;-0.45285;-0.45273;-0.45260;-0.45248;-0.45236;-0.45223;-0.45211;-0.45198;-0.45186;-0.45173;-0.45161;-0.45148;-0.45135;-0.45123;-0.45110;-0.45097;-0.45085;-0.45072;-0.45059;-0.45046;-0.45033;-0.45021;-0.45008;-0.44995;-0.44982;-0.44969;-0.44956;-0.44943;-0.44930;-0.44916;-0.44903;-0.44890;-0.44877;-0.44864;-0.44851;-0.44837;-0.44824;-0.44811;-0.44797;-0.44784;-0.44771;-0.44757;-0.44744;-0.44730;-0.44717;-0.44703;-0.44690;-0.44676;-0.44662;-0.44649;-0.44635;-0.44621
-0.42968;-0.42957;-0.42945;-0.42933;-0.42921;-0.42909;-0.42897;-0.42885;-0.42873;-0.42861;-0.42849;-0.42836;-0.42824;-0.42812;-0.42800;-0.42788;-0.42775;-0.42763;-0.42751;-0.42738;-0.42726;-0.42714;-0.42701;-0.42689;-0.42676;-0.42664;-0.42651;-0.42639;-0.42626;-0.42613;-0.42601;-0.42588;-0.42575;-0.42563;-0.42550;-0.42537;-0.42524;-0.42511;-0.42499;-0.42486;-0.42473;-0.42460;-0.42447;-0.42434;-0.42421;-0.42408;-0.42395;-0.42382;-0.42369;-0.42355;-0.42342;-0.42329;-0.42316;-0.42303;-0.42289;-0.42276;-0.42263;-0.42249;-0.42236;-0.42223;-0.42209;-0.42196;-0.42182;-0.42169;-0.42155;-0.42142;-0.42128;-0.42115;-0.42101;-0.42088;-0.42074;-0.42060;-0.42046;-0.42033;-0.42019;-0.42005;-0.41991;-0.41978;-0.41964;-0.41950;-0.41936;-0.41922;-0.41908;-0.41894;-0.41880;-0.41866;-0.41852;-0.41838;-0.41824;-0.41810;-0.41796;-0.41782;-0.41768;-0.41754;-0.41739;-0.41725;-0.41711;-0.41697;-0.41682
-0.39869;-0.39856;-0.39842;-0.39829;-0.39815;-0.39802;-0.39788;-0.39774;-0.39761;-0.39747;-0.39733;-0.39720;-0.39706;-0.39692;-0.39678;-0.39665;-0.39651;-0.39637;-0.39623;-0.39609;-0.39595;-0.39581;-0.39568;-0.39554;-0.39540;-0.39526;-0.39512;-0.39498;-0.39484;-0.39470;-0.39455;-0.39441;-0.39427;-0.39413;-0.39399;-0.39385;-0.39370;-0.39356;-0.39342;-0.39328;-0.39313;-0.39299;-0.39285;-0.39271;-0.39256;-0.39242;-0.39227;-0.39213;-0.39199;-0.39184;-0.39170;-0.39155;-0.39141;-0.39126;-0.39112;-0.39097;-0.39082;-0.39068;-0.39053;-0.39039;-0.39024;-0.39009;-0.38994;-0.38980;-0.38965;-0.38950;-0.38936;-0.38921;-0.38906;-0.38891;-0.38876;-0.38861;-0.38847;-0.38832;-0.38817;-0.38802;-0.38787;-0.38772;-0.38757;-0.38742;-0.38727;-0.38712;-0.38697;-0.38682;-0.38667;-0.38652;-0.38636;-0.38621;-0.38606;-0.38591;-0.38576;-0.38561;-0.38545;-0.38530;-0.38515;-0.38500;-0.38484;-0.38469;-0.38454
-0.36497;-0.36481;-0.36466;-0.36450;-0.36435;-0.36419;-0.36403;-0.36388;-0.36372;-0.36356;-0.36341;-0.36325;-0.36309;-0.36294;-0.36278;-0.36262;-0.36246;-0.36231;-0.36215;-0.36199;-0.36183;-0.36168;-0.36152;-0.36136;-0.36120;-0.36104;-0.36088;-0.36072;-0.36057;-0.36041;-0.36025;-0.36009;-0.35993;-0.35977;-0.35961;-0.35945;-0.35929;-0.35913;-0.35897;-0.35881;-0.35865;-0.35849;-0.35833;-0.35817;-0.35801;-0.35784;-0.35768;-0.35752;-0.35736;-0.35720;-0.35704;-0.35688;-0.35671;-0.35655;-0.35639;-0.35623;-0.35607;-0.35590;-0.35574;-0.35558;-0.35541;-0.35525;-0.35509;-0.35493;-0.35476;-0.35460;-0.35444;-0.35427;-0.35411;-0.35394;-0.35378;-0.35362;-0.35345;-0.35329;-0.35312;-0.35296;-0.35279;-0.35263;-0.35246;-0.35230;-0.35213;-0.35197;-0.35180;-0.35164;-0.35147;-0.35131;-0.35114;-0.35098;-0.35081;-0.35064;-0.35048;-0.35031;-0.35015;-0.34998;-0.34981;-0.34965;-0.34948;-0.34931;-0.34915
-0.32810;-0.32792;-0.32774;-0.32756;-0.32739;-0.32721;-0.32703;-0.32685;-0.32667;-0.32649;-0.32631;-0.32613;-0.32595;-0.32577;-0.32559;-0.32541;-0.32524;-0.32506;-0.32488;-0.32470;-0.32452;-0.32434;-0.32416;-0.32398;-0.32380;-0.32362;-0.32344;-0.32326;-0.32308;-0.32290;-0.32272;-0.32254;-0.32236;-0.32218;-0.32200;-0.32182;-0.32164;-0.32146;-0.32128;-0.32110;-0.32092;-0.32074;-0.32055;-0.32037;-0.32019;-0.32001;-0.31983;-0.31965;-0.31947;-0.31929;-0.31911;-0.31893;-0.31875;-0.31857;-0.31838;-0.31820;-0.31802;-0.31784;-0.31766;-0.31748;-0.31730;-0.31712;-0.31693;-0.31675;-0.31657;-0.31639;-0.31621;-0.31603;-0.31584;-0.31566;-0.31548;-0.31530;-0.31512;-0.31494;-0.31475;-0.31457;-0.31439;-0.31421;-0.31403;-0.31384;-0.31366;-0.31348;-0.31330;-0.31312;-0.31293;-0.31275;-0.31257;-0.31239;-0.31220;-0.31202;-0.31184;-0.31166;-0.31147;-0.31129;-0.31111;-0.31093;-0.31074;-0.31056;-0.31038
-0.28762;-0.28742;-0.28722;-0.28701;-0.28681;-0.28661;-0.28640;-0.28620;-0.28600;-0.28580;-0.28559;-0.28539;-0.28519;-0.28499;-0.28478;-0.28458;-0.28438;-0.28418;-0.28397;-0.28377;-0.28357;-0.28337;-0.28317;-0.28296;-0.28276;-0.28256;-0.28236;-0.28216;-0.28195;-0.28175;-0.28155;-0.28135;-0.28115;-0.28095;-0.28074;-0.28054;-0.28034;-0.28014;-0.27994;-0.27974;-0.27953;-0.27933;-0.27913;-0.27893;-0.27873;-0.27853;-0.27833;-0.27813;-0.27792;-0.27772;-0.27752;-0.27732;-0.27712;-0.27692;-0.27672;-0.27652;-0.27632;-0.27612;-0.27592;-0.27572;-0.27551;-0.27531;-0.27511;-0.27491;-0.27471;-0.27451;-0.27431;-0.27411;-0.27391;-0.27371;-0.27351;-0.27331;-0.27311;-0.27291;-0.27271;-0.27251;-0.27231;-0.27211;-0.27191;-0.27171;-0.27151;-0.27131;-0.27111;-0.27091;-0.27071;-0.27051;-0.27031;-0.27011;-0.26991;-0.26971;-0.26951;-0.26931;-0.26911;-0.26891;-0.26871;-0.26851;-0.26831;-0.26811;-0.26791
-0.24304;-0.24282;-0.24259;-0.24236;-0.24214;-0.24191;-0.24169;-0.24146;-0.24124;-0.24101;-0.24079;-0.24056;-0.24034;-0.24011;-0.23989;-0.23966;-0.23944;-0.23921;-0.23899;-0.23876;-0.23854;-0.23832;-0.23809;-0.23787;-0.23765;-0.23742;-0.23720;-0.23698;-0.23675;-0.23653;-0.23631;-0.23609;-0.23586;-0.23564;-0.23542;-0.23520;-0.23497;-0.23475;-0.23453;-0.23431;-0.23409;-0.23387;-0.23364;-0.23342;-0.23320;-0.23298;-0.23276;-0.23254;-0.23232;-0.23210;-0.23188;-0.23166;-0.23144;-0.23122;-0.23100;-0.23078;-0.23056;-0.23034;-0.23012;-0.22990;-0.22968;-0.22946;-0.22924;-0.22902;-0.22880;-0.22858;-0.22837;-0.22815;-0.22793;-0.22771;-0.22749;-0.22727;-0.22706;-0.22684;-0.22662;-0.22640;-0.22619;-0.22597;-0.22575;-0.22553;-0.22532;-0.22510;-0.22488;-0.22467;-0.22445;-0.22423;-0.22402;-0.22380;-0.22358;-0.22337;-0.22315;-0.22294;-0.22272;-0.22250;-0.22229;-0.22207;-0.22186;-0.22164;-0.22143
